timestamp,addr,flight,squawk,category,alt_baro,alt_geom,lat,lon,gs,ias,tas,mach,track,track_rate,roll,mag_heading,true_heading,baro_rate,geom_rate,messages,seen,rssi,distance,air_ground,nic,rc,version,nic_baro,nac_p,nac_v,sil,sil_type,seen_pos,alert,spi,gva,sda,wind_speed,wind_direction,nav_qnh,nav_altitude_mcp,nav_altitude_fms,nav_heading,addr_type,emergency,autopilot,vnav,althold,approach,lnav,tcas
1744688789,10668637,UAL982,12871,165,39000,38575,43.51107322563559,-5.00885009765625,516,265,506,0.8519999980926514,93,-0.03125,-0.3515625,96,0,-128,0,5960,1744688751386,-33.82142639160156,43587,2,8,186,2,1,9,1,3,3,69,False,False,2,2,25,224,1012.7999877929688,39008,0,96,0,0,True,True,False,False,True,True
1744689209,12605503,,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,3,1744689208433,-40.226009368896484,0,2,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0.0,0,0,0,0,0,False,False,False,False,False,False
1744689269,12605503,ACA822,20802,165,39000,38500,43.697296142578125,-6.371559320494157,491,256,482,0.8240000009536743,117,-0.03125,-0.52734375,122,0,64,64,138,1744689269067,-34.43110275268555,79269,2,8,186,2,1,9,1,3,3,2,False,False,2,2,33,226,1012.7999877929688,39008,0,0,0,0,False,False,False,False,False,False
1744689329,12605503,ACA822,20802,165,39000,38500,43.63182973053495,-6.201193673270097,492,254,478,0.8159999847412109,117,0.0,0.0,122,0,64,64,668,1744689329253,-31.127323150634766,63752,2,8,186,2,1,9,1,3,3,0,False,False,2,2,35,233,1012.7999877929688,39008,0,0,0,0,False,False,False,False,False,False
1744689389,12605503,ACA822,20802,165,39000,38525,43.57834120928231,-6.026262555803555,496,255,478,0.8199999928474426,107,-0.15625,-4.74609375,111,0,-64,-32,1404,1744689389653,-27.682458877563477,48551,2,8,186,2,1,9,1,3,3,0,False,False,2,2,29,233,1012.7999877929688,39008,0,0,0,0,False,False,False,False,False,False
1744689450,12605503,ACA822,20802,165,39000,38500,43.55050297106727,-5.83903721400668,501,254,478,0.8159999847412109,96,-0.1875,-5.2734375,99,0,64,64,2206,1744689450058,-26.681732177734375,34295,2,8,186,2,1,9,1,3,3,0,False,False,2,2,28,242,1012.7999877929688,39008,0,0,0,0,False,False,False,False,False,False
1744689510,12605503,ACA822,20802,165,39000,38525,43.54156494140625,-5.649392264229903,503,255,480,0.8199999928474426,93,0.0,0.0,97,0,64,96,2999,1744689510059,-27.315338134765625,23382,2,8,186,2,1,9,1,3,3,0,False,False,2,2,33,224,1012.7999877929688,39008,0,0,0,0,False,False,False,False,False,False
1744689570,12605503,ACA822,20802,165,38775,38325,43.53254699707031,-5.4544564180595785,507,256,484,0.8199999928474426,93,0.0,-0.17578125,96,0,-896,-928,3856,1744689570421,-24.89055824279785,19772,2,8,186,2,1,9,1,3,3,0,False,False,2,2,29,237,1012.7999877929688,38016,0,0,0,0,False,False,False,False,False,False
1744689630,12605503,ACA822,20802,165,38025,37525,43.52340956865731,-5.261143275669667,501,259,476,0.8159999847412109,93,0.0,0.17578125,97,0,-128,-128,4784,1744689630620,-22.819805145263672,26960,2,8,186,2,1,9,1,3,3,0,False,False,2,2,35,226,1012.7999877929688,38016,0,0,0,0,False,False,False,False,False,False
1744689689,12605503,ACA822,20802,165,37975,37475,43.51731122550318,-5.135846819196445,505,262,482,0.8240000009536743,93,-0.03125,-1.0546875,98,0,0,32,5334,1744689688486,-34.46414566040039,34716,2,8,186,2,1,9,1,3,3,20,False,False,2,2,35,225,1012.7999877929688,38016,0,0,0,0,False,False,False,False,False,False
1744689749,12605503,ACA822,20802,165,37975,37475,43.51731122550318,-5.135846819196445,505,262,482,0.8240000009536743,93,-0.03125,-1.0546875,98,0,0,32,5337,1744689691069,-34.696044921875,34716,2,8,186,2,1,9,1,3,3,69,False,False,2,2,35,225,1012.7999877929688,38016,0,0,0,0,False,False,False,False,False,False
